cpu_usage,memory_usage,disk_io,network_traffic,db_connections,failed_logins,response_time,thread_count,label
54.75545127122359,72.37071065767651,320.42304378671815,839.670037372166,195.99776313521627,0.0,108.19429947248094,49.927394746402925,0
40.2082576215471,57.140414026122535,160.7641721302109,779.6097675820865,169.47388147163255,1.0,58.64749383440987,70.43493249686406,0
43.14341023336183,56.730952866992084,219.7726380906246,426.1495533046424,149.72360500643288,1.0,142.13472482724976,92.76402509110167,0
33.93665025993972,47.836502833380216,320.550043698198,688.1323701294482,163.73884625113072,3.0,122.81044421998143,86.2263552825493,0
33.037933759193294,56.29426618156668,193.55018134345147,779.3072101099626,148.67494513633252,1.0,117.33388499756605,75.5001539831916,0
53.125258223941984,67.68721943654066,251.88409853762585,630.2474588952314,177.4397666603625,2.0,80.23827835779383,73.13524377919764,0
58.56240028570823,64.76441182775525,231.36044057566454,467.1906268306754,171.94229055758487,0.0,158.72900036438165,91.56579632971703,0
44.27989878419666,66.48879438378844,326.59224030827147,870.491695637769,170.37697884318192,0.0,130.41387468685681,74.76076888012285,0
55.03532897892024,50.371223391389364,269.1306645513537,482.3018793265526,159.2506007161066,1.0,156.08383755116873,87.19248347768757,0
48.61636025047634,50.24305853276922,232.07695154817915,785.1687316209637,164.6027970243822,1.0,133.73161771464336,82.6302001564059,0
38.54880245394876,69.06748577739243,199.80389746886092,703.6254236384639,176.94114426298344,1.0,146.10120204406437,96.13445197819313,0
48.61395605508414,66.61019311894214,376.30429459867827,965.7708072388987,220.49948221313872,3.0,90.37280627785037,96.7500620433873,0
60.38036566465969,57.93229790547482,245.45447333623818,1114.3028034897784,180.65995734860405,0.0,101.3763352623838,85.62902974653908,0
44.64173960890049,66.82432214759262,236.4227090413517,597.8075903583156,110.92369104627932,0.0,118.97171605678928,66.41810157365542,0
60.64643655814006,50.376029021969686,279.9617737025274,487.6919681155331,147.37887541006052,1.0,124.16762911563052,62.242289408340284,0
18.802548959102555,50.04425513762028,293.13199155050387,725.4700222477422,132.7505493687154,0.0,151.39955247920375,80.8802179608996,0
53.21902504375224,47.060310779882215,165.99483300299335,706.3006656013133,149.6363586459079,0.0,102.40027585241283,82.70083150065577,0
45.870470682381715,62.89176346402916,238.59992256348332,810.360796305115,146.5020201594981,1.0,131.05757200211713,78.5667870834678,0
42.009926495341325,61.733742995504535,185.65952673832734,563.3815256886264,145.51882521568115,1.0,109.54488889817382,63.495156914174586,0
45.91760776535502,55.820667838552346,216.12746286410237,563.9654544669636,164.72785398917915,2.0,113.61223950014343,73.58464011942547,0
25.124310853991073,53.75685912310791,326.40939908208384,683.0905927560892,148.1311165105489,3.0,116.6164843255914,81.41457146616365,0
42.80328112162488,79.31638883090325,319.2053533475242,754.3075090226233,174.57479042308864,2.0,142.48379255305602,71.71078172433747,0
48.57112571511746,57.9269520512929,285.32860954171565,495.72178894124545,140.53762719360387,1.0,128.11513941504163,53.50199795752851,0
59.77894044741516,71.10453611627182,165.68592147446773,677.3907104001278,125.03752708283838,2.0,130.8951386867759,67.38275331973635,0
39.81729781726352,58.82921252440415,261.2021323632568,685.8419174607604,148.12201409064676,3.0,111.85889233047445,84.388639438554,0
36.91506397106812,55.99429833769068,215.4639881921228,818.3210603899564,134.30253051006417,1.0,120.40872474619982,90.38263791974,0
39.982429564154636,71.33327607845112,309.51479243543895,685.2566394891145,180.2689454684633,5.0,189.1098620765124,74.46078618717286,0
54.15402117702074,66.31971296332797,216.19756240072994,908.5327370342827,172.68159204851472,0.0,127.32203409270225,76.98636629784153,0
48.287511096596845,59.8071278160188,200.318215477443,818.1765208344486,185.21001576824756,1.0,158.34451721910168,64.9542904743609,0
39.70239796232961,69.0697128940209,271.64023083949394,380.0173545050575,120.92584121676308,0.0,102.87035988144743,78.1896008522806,0
50.13267433113356,80.1624521294019,322.810237011338,658.1215450649651,102.45772730096954,2.0,71.66057403923679,91.39925106158664,0
45.9707754934804,54.141173067822756,314.0762736956507,908.9055400587068,201.9373912747398,0.0,77.52059082871659,79.84260554115487,0
54.68644990532889,63.77389317396201,327.95608594138713,532.5982687922371,115.70464435201538,0.0,125.65166424978267,64.48860597718566,0
37.979469061226474,56.726318690066016,328.5075413347586,748.5408318493215,174.11360983685927,2.0,149.8473369865894,76.60284278014844,0
41.723378534022316,52.523671833853584,347.96024247745464,767.6772490967844,170.4034717044692,1.0,84.75975276339082,81.31188055520106,0
41.078918468678424,52.30186571107094,260.8375144535574,725.681203302782,150.80430270044815,1.0,158.32357803296156,90.30391274390385,0
30.364850518678814,72.73866516814878,223.3222367151134,631.4122011286114,142.96568474279263,2.0,123.7976516113421,83.46856412555557,0
47.96120277064576,45.40191514154924,200.4699032529261,708.8848673336552,120.53726874273917,0.0,109.08046942916715,90.79400193725246,0
47.610552721798896,64.06287486773437,321.6814111854493,598.7938830866474,185.70788524996246,0.0,144.23262193694566,75.75110759643354,0
45.05113456642461,53.39805537903813,239.64903495763554,570.3627302967665,172.09411990515346,0.0,109.90732869387548,62.74780476928545,0
42.65412866624853,74.17995961254395,195.40675350835954,866.4528596555813,231.01114161713133,2.0,99.06769406080316,82.36033180512398,0
30.84629257949586,57.81538680852538,281.35710812200847,645.1838703094389,146.81252836295667,0.0,134.95454547530426,71.37167572829553,0
40.79354677234641,57.08793861374187,163.15652906220203,1124.8914519179384,148.41611166854042,1.0,108.46733485866622,82.22870330349788,0
41.572854834732304,72.55607443595389,185.19602375519403,437.4115476216447,115.71336536412369,0.0,82.24864129129134,86.36385186693528,0
36.97722730778381,67.01440065849772,263.039347264277,722.8248833480565,169.89311639586327,1.0,147.25191061160916,78.57549404948473,0
43.387142883339905,64.43381587490137,302.92161969013887,553.7679038416285,84.3377750414423,0.0,139.5703395405314,93.16951120760825,0
49.040508568145384,66.44649564404627,230.1444356039827,839.3780466370149,97.11002090468241,0.0,91.62316119840241,85.99328906040378,0
63.8618590121053,51.333811289874056,236.0496120740933,494.81113385919684,156.52917550548707,2.0,123.76869794268859,70.0553072295637,0
46.74577812831839,65.93370564430509,297.19856042232533,902.0785707582716,164.89861365668864,1.0,133.25467349970344,70.42925621346764,0
47.57550390722764,58.40756628659985,299.7420465720834,833.5628981794532,131.42729412372492,1.0,98.32641108051658,62.18693313914412,0
44.25554084233833,62.887397593298076,125.5139412571209,510.9750051859929,115.77388229501318,1.0,123.68162007290805,93.17770557826225,0
25.812287847009586,63.87642341009033,338.9878048576045,636.326608516654,151.03971475221837,0.0,134.472904700324,85.27413730368787,0
44.73486124550783,51.11592733434154,230.37390760647912,780.7725617730144,128.59822658840474,2.0,123.87955996423105,78.44729508641578,0
45.60230209941027,64.75058076672663,205.20697024742842,871.7758140096297,127.84991949359227,1.0,131.12657301097047,63.0607518267373,0
69.63242112485287,58.50914168022899,221.89637694733798,807.6629133200187,164.95758411743225,1.0,160.05973561699687,86.02091657313505,0
43.076390352188774,50.080628432185044,168.1216831080339,660.472902158777,237.83694020302246,0.0,83.52567984023511,93.38241872970129,0
48.015473423336125,58.82747354776767,402.8284528118629,1078.9911135989005,131.3102368495443,1.0,147.53543845299941,81.47745952215945,0
44.65288230294757,60.1602009129214,171.688374883198,914.8179187533136,150.173237520069,1.0,116.65848602526043,87.39876738475901,0
33.31321962380468,64.7490551301437,160.07981537097191,528.6132724114266,152.86608463475469,1.0,82.18928630371474,95.24185132394435,0
56.42822814515021,40.893671697541194,234.30393183693124,706.9224993493533,122.8094690892375,1.0,164.59205417500303,93.24897824076113,0
52.519330326867745,63.105089839013274,167.208347696993,1069.9514030674932,143.1643706069549,1.0,102.09841033288387,85.07299709507984,0
52.910319470430466,55.90511954531686,257.3210149633673,772.8141611693943,144.59089598806725,2.0,94.30027032833529,97.90396053033727,0
35.906125452052606,66.47898757128394,348.50321182575505,705.4800521023677,142.5563991287305,2.0,141.4694502942723,80.15077480938594,0
59.02794310936099,59.985070829726126,259.91257935136923,627.7138023656547,132.76034584746816,1.0,120.89508673637394,60.42103669640212,0
30.981489372077192,57.33294796516041,270.3299099504338,503.3226568968548,157.94301871096727,2.0,119.79236370136458,85.45480656281973,0
50.868570938002705,58.57999682978991,232.54254749306355,685.7819000707668,146.3731559759545,0.0,112.68218474532719,96.75034353400986,0
66.90455625809979,62.66727793752889,187.54028613063608,675.3819903883464,82.17822210018096,2.0,133.2521989418032,55.62904531072233,0
35.09463674869312,67.26327526137082,232.46166351222374,431.7274276483307,214.51598051492778,1.0,94.05138838275971,90.60004703558552,0
39.33702270397228,52.871109618599526,313.276744309651,544.042118091703,121.04829848534811,0.0,133.54571618637934,88.49692704043568,0
45.99651365087641,57.25072112454158,331.45103146576616,871.480351098614,114.79893902475865,0.0,139.56730331868576,79.24277915474535,0
39.96524345883801,71.7547684065494,252.4966698314091,485.98396733459015,83.29252373060305,0.0,111.47260859049325,75.50738763924264,0
29.493365689338674,57.11110645370426,302.64987712036776,665.2211761800023,203.36390682981397,0.0,127.12419470769454,76.06059134320328,0
45.68562974806027,62.937997846522144,203.51242085502702,783.5091558872974,120.00873346806563,2.0,132.6389539975956,78.67356668230771,0
34.37696286273895,50.12646449850985,213.08783835372034,793.5751797351132,92.59145711017561,0.0,150.73968477699535,60.52274100137292,0
49.73592430635182,46.28394167069224,153.99972509470433,982.5470170617609,132.2466926893906,1.0,120.25564569524464,75.57921721843634,0
35.80575765766197,51.678361079616295,316.54770605784665,643.1429636135638,168.46842910705044,1.0,106.7623218994854,77.83489832870994,0
60.499344050175395,54.480863551858576,215.44100421674455,703.1712958082205,135.08779458220818,0.0,98.83801145169753,84.97866902573773,0
37.16746707663763,68.31928931238066,170.32135911439767,1012.1495844967708,92.65478254504154,0.0,171.61144195695118,84.31687644759494,0
41.77938483794324,69.19621010149898,280.0872638567845,585.4229467699613,141.97246002757205,0.0,106.11837672180066,98.52940906776017,0
53.135172173696695,44.59743754483639,330.6017221233809,695.6470611730048,122.1662170076687,2.0,82.06019069499501,99.08639536910826,0
32.69135683566045,55.67003888566511,227.7299181410557,721.1167100375475,169.3035682025288,2.0,156.02207081605167,69.7775099296154,0
47.27459934604129,65.58231517632387,143.73507939766142,675.0518224108541,140.25377233602725,0.0,156.65390094535618,83.01150465882841,0
58.07142754282428,59.157175004550204,230.5657259755422,878.9464741630427,161.3651811229713,1.0,109.0726054608875,82.15438796489242,0
28.925167654387725,72.03646772653941,264.34410882207175,270.24634780203206,176.55576296983804,2.0,126.87734638866914,86.83267279849973,0
46.84633858532304,65.38800753705041,285.72365105803,614.6735578749343,153.02236921037183,0.0,110.0947204076919,81.55377734661481,0
47.598827942484235,57.85851916568948,296.6052369878718,828.7101676977088,154.7246904749196,1.0,95.52304513477235,87.50456986665338,0
52.8182287177731,58.570645030967384,254.55595780232127,537.3356334995301,163.2918361238794,1.0,141.77690870670313,71.69969081732138,0
32.63049289121918,59.54568133916123,234.47954983793392,554.6664099190801,157.2733927034716,2.0,102.97275850476359,100.11547943857165,0
31.795433869157236,53.23234082591247,291.1398681192423,628.8759147262273,115.78900630137761,0.0,132.07734526118486,81.97895178634269,0
50.21941565616898,67.51371308519599,170.6117857456725,965.1565366023718,107.16506204765145,1.0,126.60594960261173,70.24238175677998,0
47.96984673233186,65.93943054193241,191.87198571343131,739.6476437830339,225.07578007542068,1.0,114.81584330110708,74.39451904903599,0
47.504928503458764,63.63416614121944,206.36982859103466,673.962699029359,217.4229885266925,0.0,151.555568798428,89.57184841369147,0
48.46448209496975,61.940597514855966,223.4905883003463,490.76229136174004,97.85915673235681,1.0,144.2063845172325,94.98459029571778,0
38.19975278421509,51.854417767735896,167.02561666373802,737.9062791328713,130.51489850620504,2.0,88.70657602246807,77.71878786093784,0
47.322536971610035,64.033545593134,308.3292189115341,449.3408110189665,158.89559371984512,1.0,88.81031793182603,88.61530920452364,0
47.93072473298681,61.03281978131801,177.27246383910443,313.6588635743217,157.78778347785445,0.0,134.27969550630647,77.07419891234784,0
37.85648581973632,76.0181527597953,88.69743140796072,626.2919764873386,158.00123177110729,0.0,114.67334304313589,64.47774502855961,0
63.65774511144757,49.65367121668303,309.1930178028916,275.8462488551154,120.20394386680093,0.0,132.08436749254085,72.76992256083271,0
49.73832920911788,54.21363689688561,280.93252512694323,647.692762081891,139.2777438659484,0.0,113.30707430138781,81.33612010006674,0
33.08696502797351,47.306843543062676,246.36129381534153,899.7282313497117,183.7990952073869,0.0,129.84611265149087,72.05690969019858,0
51.5655360863383,58.25584166586344,278.1009794267288,981.727436317133,152.9469056197461,1.0,82.79906581819606,93.34667569172139,0
35.253183297726785,46.07280505603606,256.5181076713684,856.0516616924476,135.43375641725953,1.0,143.46657228513595,99.09100491271167,0
52.87084603742452,69.48401308934861,319.8169770878107,880.191746408948,119.62900085717101,0.0,96.15928668063579,87.50727876296284,0
106.58595579007404,118.73789847096134,203.89728166886147,641.6711659295677,740.0,192.0,3598.141943798135,81.11009021990925,1
36.7931768164829,58.722944172874854,354.10676364799997,564.5521977225102,154.45949331218293,2.0,123.96657419434504,92.30200312351992,0
54.63376129244322,51.890225694157046,306.8582221863158,789.3672752558488,138.94788245722992,1.0,111.40292643832858,75.45485030469159,0
49.12780926936498,47.807179611525925,213.6114714803842,843.2472856818075,166.58255359869608,0.0,139.04453144801857,87.32051404055616,0
53.2206015999449,54.36908308287675,204.04259483041662,772.5104393541886,146.5766773635346,0.0,87.12497044186856,86.03715112712523,0
63.967929826539475,65.00297097872664,258.78703907429394,699.4450345499682,95.33348555020083,0.0,112.81291228538964,87.85505761093194,0
42.54611883997129,53.70357848008105,182.58039116301808,467.74307217939327,169.13481829814322,3.0,115.41387250245667,71.73460830380762,0
37.4626383564251,75.26860940805375,237.67225090966213,338.0174532702349,245.86996476127655,0.0,143.0550633246594,85.62506983917214,0
36.10485570374477,71.9255635191852,330.75688542737413,704.8330521753638,112.97266482988125,0.0,131.97918508699186,85.34867696645863,0
36.841897150345616,60.006591547235494,260.9495739074865,920.6671260982681,162.49959537625435,1.0,177.15535547586856,78.70683584874617,0
44.228982905858956,56.30505395838493,375.65844595777816,497.5886788273318,132.20250943059213,2.0,135.70942372021054,73.75034881057512,0
48.41151974816644,55.44643280202839,203.80430809987104,765.2197103243009,188.30865060377715,1.0,115.86407349882504,91.21060573528639,0
47.766907993300194,72.78701408420808,277.14182307910727,792.0870654295052,154.4835231616193,0.0,121.05873856521237,74.92059492631253,0
53.27183249036024,54.74643734754168,218.0568723085503,773.2164153157853,173.2803535205631,0.0,143.1564035011417,64.23428252242391,0
45.13001891877907,67.47495162186688,237.57706713875004,526.7252970634249,95.96479234451864,1.0,131.5545674474713,100.7292792455458,0
59.53534077157317,60.17433770454643,280.01792206901945,390.155922914316,137.4214591560231,1.0,96.25843318699822,64.51362515602767,0
42.35343166762044,65.7084977113934,205.9801576020555,529.856198374913,100.62985750660474,2.0,94.8700942081702,70.07835678051222,0
72.20169166589619,53.436821667449884,198.27414982755954,719.4890460699747,135.49037732398128,1.0,146.78660000610864,77.9162293231701,0
51.25667347765006,57.336651235826174,222.04708482158418,567.6600012631848,157.31493756649834,1.0,89.48697698411421,80.8682900179358,0
36.42842443583717,59.806539842370704,217.7192702032838,663.2660994397701,163.84065786554942,1.0,138.19576618028879,82.21491600272032,0
34.29107501938888,54.94906705863545,189.41287849239671,655.0826662118545,152.25029025571345,3.0,119.95041534370907,65.49319340880571,0
49.824724152431855,69.99379335499599,336.6786176699695,638.8281105289777,164.61354044554102,1.0,125.08353423958866,79.50758693515388,0
42.76537214674149,53.88553496267168,231.77035540272382,728.3079806271548,135.17408473325892,0.0,64.45491724187465,69.76163609404723,0
52.14000494092092,55.38374286711842,299.8080385479151,521.2424149676788,1195.0,128.0,5896.821996608973,96.16750570282417,1
49.73237624573545,70.8696001890238,295.5068701221026,802.9322546834985,154.29278252360126,1.0,160.09635363469283,81.60243566089208,0
94.27171087343127,119.31941789436402,311.49435065724066,521.1119680127889,923.0,87.0,3091.6763600766094,64.48643207184018,1
36.532062819315954,72.70383017860505,169.84800090576937,736.5467999733113,202.110691170223,3.0,148.61488090300261,80.4202479105305,0
29.851527753141355,44.73381468737973,229.03072165138428,594.0717508472788,184.87295778029232,2.0,95.81174576310922,83.40207982705735,0
40.53485047932979,61.605781992334826,291.20999997440924,580.8784494830684,185.51214080442213,1.0,150.03269506563245,65.05135589476959,0
53.56398794323472,60.72225059704885,213.07875783103367,688.2912229659825,131.60978359875506,0.0,110.95567020833293,74.34494184755594,0
47.14093744130204,55.50613692443318,339.2726367864866,659.691263990584,150.64279929636737,0.0,154.4879028945619,82.38768210055902,0
32.542612212880115,62.59567511885724,176.3089402640149,734.4354622813469,161.22052531251103,1.0,94.21370689949838,95.72576179185657,0
46.73180925851182,57.4284661571936,299.2273808283854,757.1499780694762,119.88717563979482,1.0,113.65469524398806,97.86508586592566,0
48.85317379728837,61.295938147222756,223.21235227888596,343.8820360416251,115.88756259126248,0.0,159.21095856638266,71.6368863824606,0
36.16142563798867,87.2150044976794,313.03878791116875,766.6738770710492,127.41091533295878,1.0,159.66296640889888,85.95196453543,0
46.53725105945528,62.537046113027664,266.174576461775,767.4263481048088,126.16109061773199,2.0,93.66277893817195,75.98965165683845,0
45.58208718446,62.87305278482308,199.27302793082745,702.1729269363584,165.7010106173819,0.0,140.21311627752314,77.11778313520831,0
33.57029702169377,66.56975468012674,299.1948194868908,837.6880646944045,160.02557555954488,0.0,125.37410067263922,70.2871732688743,0
48.577873603482836,61.445156247970544,146.2999331422123,759.0216653135104,148.62567947278927,1.0,105.46355737354031,66.00418233838028,0
50.60784526368234,51.215738590719376,229.12734179630664,473.52747843270777,153.57149946074185,2.0,126.01697919731174,91.61535391943336,0
55.830512431752766,46.826306166853826,222.65318606000437,979.3902737801855,147.01878670955315,2.0,152.21356551817016,84.12740832438163,0
55.53802052034903,59.765671498384734,275.9339840605735,779.8440377915815,138.8992785358532,3.0,125.48985935363575,85.15693736851435,0
31.22330632042909,57.84711177301377,88.74438988290765,469.3395194462129,137.635119542106,2.0,88.04127486511793,90.95478496804981,0
35.62174960084877,44.291183337746624,263.9937130455577,597.1473178789014,95.20316573334142,3.0,83.47447813362797,77.20793450477109,0
50.1503526720866,73.03514201298229,272.3629534449035,611.9310089059467,141.68554429467295,0.0,160.1372165617801,69.75711826789203,0
50.13785950912209,60.85602434692409,202.3438722120196,776.83841740846,138.80397601312455,4.0,122.7641503669344,101.35201643357416,0
50.150476863060476,71.51549083731538,231.76732897514404,842.1315471615621,129.64684646142248,0.0,94.15553865011263,76.3059722856219,0
83.52731490654722,42.1451017272627,252.10642531844888,725.9722111326513,131.2332887368208,1.0,58.89358211131593,81.08874632650696,0
50.70890510693167,71.6678964460458,306.77298053542967,789.2636100414273,151.21879185074263,0.0,113.97019115674014,73.61935083622252,0
56.35565640180599,56.118359360396774,120.1045291685339,771.2670150639889,138.5583428801337,0.0,110.97496878297217,94.15838861813258,0
54.54001763493203,70.07326305480062,246.56403485604224,294.0395741499339,172.6653547267872,2.0,120.13405821585225,76.48675755467143,0
51.51391251305798,61.7189477904772,278.7853603815027,528.5481297197474,106.38582664982272,1.0,98.02639079477444,88.91729879506339,0
41.84730755359654,63.626052415357556,287.53165809492975,264.7863486466829,178.3025909462988,1.0,117.83006535813006,68.53520059693315,0
52.589692204932675,63.63613632222636,236.885692791632,558.5239018931186,189.6262008006159,2.0,128.23933495990738,79.96345119958961,0
37.27174785462428,56.598898415107826,284.42418239026557,657.7630989416899,173.50932763045824,0.0,66.35404480169231,69.37776409884805,0
42.63181393259991,54.82788210504437,245.58592045325685,465.97362105936975,84.67853525965212,3.0,81.99498541262797,60.497650740071734,0
40.14636452170897,57.11071848404738,317.6097625058601,630.5680133215683,156.44261756243924,0.0,89.1301674643676,65.32203304285147,0
45.81874139386323,48.22472633360515,199.8909495842526,769.3654894391668,114.68148475948252,0.0,90.94292071061045,76.4118516296001,0
68.14658566673509,56.1543175704527,210.2304410756415,734.651939557931,122.40364667720061,0.0,158.96345444515535,83.53299198269386,0
26.32734807408252,54.42566837005087,277.69319216223556,609.8265268161016,138.7845418240602,0.0,128.7218804343407,77.12998768126269,0
51.86260190374514,48.03275717864329,288.7791830133344,505.5438971753202,154.84912130149212,0.0,128.5739249148421,91.42375415651013,0
28.872841288103483,63.66933020575419,280.13825133879226,817.0971264299297,175.8221260010731,2.0,133.52206837545896,86.32368625540961,0
40.280681342105666,60.06173945546221,224.45890939655064,823.8526314811049,156.2567078487132,1.0,108.16901967641518,79.9303711266267,0
